place_id,place_name,url,sg_postal,postal_code,address,lat,lon,place_category,last_update_dt
pid_1179,PINEWOOD GARDENS,,Singapore 259850,259850,21 BALMORAL PARK 259850,,,,02:35.1
pid_1180,TELOK KURAU LODGE,,Singapore 426065,426065,57 LORONG H TELOK KURAU 426065,,,,02:35.1
pid_1181,PIN MANSIONS,,Singapore 547837,547837,18 LIM AH PIN ROAD 547837,,,,02:35.1
pid_1182,TAT ANN BUILDING,,Singapore 577185,577185,40 JALAN PEMIMPIN 577185,,,,02:35.1
pid_1183,LEWIS LODGE,,Singapore 258612,258612,39 LEWIS ROAD 258612,,,,02:35.2
pid_1184,Cuscaden Mansions,,Singapore 249690,249690,3 CUSCADEN WALK 249690,,,,02:35.2
pid_1185,RIVERSHIRE CONDOMINIUM,,Singapore 239229,239229,31 LEONIE HILL 239229,,,,02:35.2
pid_1186,SUNNYVALE APARTMENT,,Singapore 425773,425773,134B LORONG K TELOK KURAU 425773,,,,02:35.2
pid_1187,THE HOPE CENTRE,,Singapore 169040,169040,231 OUTRAM ROAD 169040,,,,02:35.2
pid_1188,FRAGRANT GARDENS,,Singapore 534960,534960,357A UPPER PAYA LEBAR ROAD 534960,,,,02:35.2
pid_1189,CALIN MANSION,,Singapore 387987,387987,30 LORONG 33 GEYLANG 387987,,,,02:35.2
pid_1190,MINTON COURT,,Singapore 536046,536046,21 PAYA LEBAR CRESCENT 536046,,,,02:35.2
pid_1191,LIAN FONG CREDIT & TRADING P.L.,,Singapore 598604,598604,106 JALAN JURONG KECHIL 598604,,,,02:35.2
pid_1192,BRIZAY PARK,,Singapore 279956,279956,9C BRIZAY PARK 279956,,,,02:35.2
pid_1193,THE MORNINGSIDE,,Singapore 239639,239639,1 JALAN KUALA 239639,,,,02:35.2
pid_1194,RUBY APARMENTS,,Singapore 328933,328933,25-29/A-C KIM KEAT CLOSE 328933,,,,02:35.2
pid_1195,6 JALAN AMPAS,,Singapore 329507,329507,6 JALAN AMPAS 329507,,,,02:35.2
pid_1196,SIMON PLAZA,,Singapore 548008,548008,2 KOVAN ROAD 548008,,,,02:35.2
pid_1197,BRISTOL LODGE,,Singapore 219856,219856,55 BRISTOL ROAD 219856,,,,02:35.2
pid_1198,VILLA CHANCERITA,,Singapore 309657,309657,16 CHANCERY HILL ROAD 309657,,,,02:35.2
pid_1199,HAMPTON COURT,,Singapore 259386,259386,2 DRAYCOTT PARK 259386,,,,02:35.2
pid_1200,CASA MELWANI,,Singapore 307746,307746,7 SURREY ROAD 307746,,,,02:35.2
pid_1201,CHNG HOLDINGS PTE LTD,,Singapore 439828,439828,120 ARTHUR ROAD 439828,,,,02:35.2
pid_1202,EAST COAST MANSION,,Singapore 429085,429085,619/A/B EAST COAST ROAD 429085,,,,02:35.3
pid_1203,BUONA LODGE,,Singapore 117686,117686,1 ZEHNDER ROAD 117686,,,,02:35.3
pid_1204,AFFLUENCE COURT,,Singapore 539960,539960,8 AH SOO GARDEN 539960,,,,02:35.3
pid_1205,CHARLTON CORNER,,Singapore 539631,539631,1 CHARLTON LANE 539631,,,,02:35.3
pid_1206,HOLLAND HILL PARK,,Singapore 278731,278731,7 HOLLAND HILL 278731,,,,02:35.3
pid_1207,JUNIPER AT ARDMORE,,Singapore 259951,259951,4A ARDMORE PARK 259951,,,,02:35.3
pid_1208,MANAGEMENT CORPORATION STRATA TITLE NO. 1780,,Singapore 219549,219549,53/A/B CHANDER ROAD 219549,,,,02:35.3
pid_1209,ADAM PLACE,,Singapore 289884,289884,5B ADAM ROAD 289884,,,,02:35.3
pid_1210,IVORY APARTMENTS,,Singapore 429080,429080,565/A/B/C EAST COAST ROAD 429080,,,,02:35.3
pid_1211,THE ALBANY,,Singapore 298130,298130,376 THOMSON ROAD 298130,,,,02:35.3
pid_1212,EASTSHORE COURT,,Singapore 425310,425310,25 LORONG M TELOK KURAU 425310,,,,02:35.3
pid_1213,ASTRID MEADOWS,,Singapore 269257,269257,54 CORONATION ROAD WEST 269257,,,,02:35.3
pid_1214,THE SUMMIT,,Singapore 466499,466499,451 UPPER EAST COAST ROAD 466499,,,,02:35.3
pid_1215,CHINATOWN POINT,,Singapore 59413,59413,133 NEW BRIDGE ROAD 59413,,,,02:35.3
pid_1216,PALM LODGE,,Singapore 387902,387902,4 LORONG 37 GEYLANG 387902,,,,02:35.3
pid_1217,ROYALE MANSIONS,,Singapore 424380,424380,13/A/B/C PULASAN ROAD 424380,,,,02:35.3
pid_1218,TOPAZ MANSIONS,,Singapore 327848,327848,2 TOPAZ ROAD 327848,,,,02:35.3
pid_1219,SIMS POINT,,Singapore 388489,388489,4 LORONG 19 GEYLANG 388489,,,,02:35.3
pid_1220,CHATEAU ELIZA,,Singapore 228514,228514,18 MOUNT ELIZABETH 228514,,,,02:35.3
pid_1221,THE WATERSIDE,,Singapore 436879,436879,1 TANJONG RHU ROAD 436879,,,,02:35.4
pid_1222,DORSET MANSIONS,,Singapore 219493,219493,101/A/B/C DORSET ROAD 219493,,,,02:35.4
pid_1223,GRACE APARTMENT,,Singapore 387721,387721,13 MATTAR ROAD 387721,,,,02:35.4
pid_1224,TEMBELING GROVE,,Singapore 423722,423722,238 TEMBELING ROAD 423722,,,,02:35.4
pid_1225,SILAHIS APARTMENTS,,Singapore 425762,425762,121 LORONG K TELOK KURAU 425762,,,,02:35.4
pid_1226,WALDORF MANSIONS,,Singapore 329699,329699,235 BALESTIER ROAD 329699,,,,02:35.4
pid_1227,DUNEARN COURT,,Singapore 289599,289599,386 DUNEARN ROAD 289599,,,,02:35.4
pid_1228,BALESTIER TOWERS,,Singapore 329683,329683,207 BALESTIER ROAD 329683,,,,02:35.4
pid_1229,BASSEIN COURT,,Singapore 309836,309836,5 BASSEIN ROAD 309836,,,,02:35.4
pid_1230,51B CHANCERY LANE,,Singapore 309586,309586,51/A/B/C CHANCERY LANE 309586,,,,02:35.4
pid_1231,CHAPEL CLOSE,,Singapore 429574,429574,21/A CHAPEL CLOSE 429574,,,,02:35.4
pid_1232,THE COUNTRY ESQUIRE,,Singapore 576436,576436,20 LORONG PUNTONG 576436,,,,02:35.4
pid_1233,MANAGEMENT CORPORATION STRATA TITLE NO. 1823,,Singapore 425641,425641,32 LORONG K TELOK KURAU 425641,,,,02:35.4
pid_1234,DUNEARN GARDENS,,Singapore 309421,309421,18 DUNEARN ROAD 309421,,,,02:35.4
pid_1235,KOVAN CENTRE,,Singapore 545523,545523,9 YIO CHU KANG ROAD 545523,,,,02:35.4
pid_1236,ONE BALMORAL,,Singapore 259784,259784,1 BALMORAL ROAD 259784,,,,02:35.4
pid_1237,FLORA EAST APARTMENTS,,Singapore 427929,427929,233/A/B/C JOO CHIAT PLACE 427929,,,,02:35.4
pid_1238,HENDERSON INDUSTRIAL PARK,,Singapore 159556,159556,213 HENDERSON ROAD 159556,,,,02:35.4
pid_1239,ST. PATRICK'S COURT,,Singapore 424152,424152,33/A/B/C ST. PATRICKS ROAD 424152,,,,02:35.4
pid_1240,CANNAVILLE,,Singapore 429192,429192,34 DUKU ROAD 429192,,,,02:35.4
pid_1241,CARMI MANSIONS,,Singapore 387991,387991,38 LORONG 33 GEYLANG 387991,,,,02:35.5
pid_1242,HAIG MANSION,,Singapore 438751,438751,105D/E/F/G HAIG ROAD 438751,,,,02:35.5
pid_1243,MALAYSIA GARMENT MANUFACTURERS PTE LTD,,Singapore 368024,368024,2 PEREIRA ROAD 368024,,,,02:35.5
pid_1244,THE REGALIA,,Singapore 238428,238428,2 RIVER VALLEY CLOSE 238428,,,,02:35.5
pid_1245,AMBER APARTMENTS,,Singapore 439866,439866,16 AMBER ROAD 439866,,,,02:35.5
pid_1246,MANAGEMENT CORPORATION STRATA TITLE NO. 1840,,Singapore 199137,199137,9/A JALAN PINANG 199137,,,,02:35.5
pid_1247,CAVENAGH MANSIONS,,Singapore 229618,229618,63 CAVENAGH ROAD 229618,,,,02:35.5
pid_1248,VISIN APARTMENTS,,Singapore 307747,307747,9 SURREY ROAD 307747,,,,02:35.5
pid_1249,MORO MANSIONS,,Singapore 387901,387901,3 LORONG 37 GEYLANG 387901,,,,02:35.5
pid_1250,AIRVIEW TOWERS,,Singapore 238102,238102,6 ST. THOMAS WALK 238102,,,,02:35.5
pid_1251,THE ASPINE,,Singapore 259786,259786,5 BALMORAL ROAD 259786,,,,02:35.5
pid_1252,PROMISES GARDENS,,Singapore 268386,268386,55 JALAN LIM TAI SEE 268386,,,,02:35.5
pid_1253,GLENEAGLES MEDICAL CENTRE,,Singapore 258499,258499,6 NAPIER ROAD 258499,,,,02:35.5
pid_1254,KEMAMAN POINT,,Singapore 329325,329325,5 JALAN KEMAMAN 329325,,,,02:35.5
pid_1255,BULLION PARK CONDOMINIUM,,Singapore 789100,789100,172 LENTOR LOOP 789100,,,,02:35.5
pid_1256,LE CONNEY PARK,,Singapore 425525,425525,87 LORONG L TELOK KURAU 425525,,,,02:35.5
pid_1257,MORIMASA GARDENS,,Singapore 309065,309065,11 GILSTEAD ROAD 309065,,,,02:35.5
pid_1258,CITITECH INDUSTRIAL BUILDING,,Singapore 389838,389838,629 ALJUNIED ROAD 389838,,,,02:35.5
pid_1259,MARYMOUNT VIEW,,Singapore 576148,576148,11 PEMIMPIN DRIVE 576148,,,,02:35.5
pid_1260,GREEN LANE APARTMENT,,Singapore 438898,438898,3E/F/G/H GREEN LANE 438898,,,,02:35.6
pid_1261,MARGATE MANSION,,Singapore 438053,438053,12 MARGATE ROAD 438053,,,,02:35.6
pid_1262,SIN MING PLAZA,,Singapore 575583,575583,2 SIN MING ROAD 575583,,,,02:35.6
pid_1263,HOLLYWOOD APARTMENTS,,Singapore 238704,238704,106-106D OXLEY RISE 238704,,,,02:35.6
pid_1264,HOLLYWOOD APARTMENTS,,Singapore 238705,238705,108 OXLEY RISE 238705,,,,02:35.6
pid_1265,La Suisse 2,,Singapore 288009,288009,3 SWISS VIEW 288009,,,,02:35.6
pid_1266,CASA ESPERANZA,,Singapore 589632,589632,995 BUKIT TIMAH ROAD 589632,,,,02:35.6
pid_1267,VILLE ROYALE,,Singapore 238351,238351,310 RIVER VALLEY ROAD 238351,,,,02:35.6
pid_1268,HIGHLAND CONDOMINIUM,,Singapore 549172,549172,99/A/B HIGHLAND ROAD 549172,,,,02:35.6
pid_1269,SKT MANSION,,Singapore 388307,388307,38 LORONG 25 GEYLANG 388307,,,,02:35.6
pid_1270,HENDERSON INDUSTRIAL PARK,,Singapore 159549,159549,205 HENDERSON ROAD 159549,,,,02:35.6
pid_1271,PALM TREE NINES,,Singapore 468782,468782,15H JALAN HAJI SALAM 468782,,,,02:35.6
pid_1272,MANAGEMENT CORPORATION STRATA TITLE NO. 1872,,Singapore 217924,217924,88/A/B/C SING AVENUE 217924,,,,02:35.6
pid_1273,ROXY SQUARE SHOPPING CENTRE,,Singapore 428769,428769,50 EAST COAST ROAD 428769,,,,02:35.6
pid_1274,GRAY MANSIONS,,Singapore 438942,438942,8/A/B GRAY LANE 438942,,,,02:35.6
pid_1275,HILLSIDE MANSIONS,,Singapore 548943,548943,24 HILLSIDE DRIVE 548943,,,,02:35.6
pid_1276,EMERALD PARK,,Singapore 169586,169586,2 INDUS ROAD 169586,,,,02:35.6
pid_1277,FERN LODGE,,Singapore 399266,399266,7 LORONG 4 GEYLANG 399266,,,,02:35.6
pid_1278,CASA UNO PTE LTD,,Singapore 257939,257939,1 STEVENS CLOSE 257939,,,,02:35.7
pid_1279,ANDERSON 18,,Singapore 259977,259977,18 ANDERSON ROAD 259977,,,,02:35.7
pid_1280,AVA TOWERS,,Singapore 329949,329949,10 AVA ROAD 329949,,,,02:35.7
pid_1281,MACTECH BUILDING,,Singapore 349307,349307,2 KALLANG PUDDING ROAD 349307,,,,02:35.7
pid_1282,FORT GARDENS,,Singapore 439089,439089,21 FORT ROAD 439089,,,,02:35.7
pid_1283,FAMILIE MANSIONS,,Singapore 399125,399125,65 LORONG 8 GEYLANG 399125,,,,02:35.7
pid_1284,WEST BAY RESORT CONDOMINIUM,,Singapore 128039,128039,58 WEST COAST CRESCENT 128039,,,,02:35.7
pid_1285,SERAYA COURT,,Singapore 437277,437277,10 SERAYA LANE 437277,,,,02:35.7
pid_1286,LOYANG TOWNHOUSE,,Singapore 509470,509470,207D JALAN LOYANG BESAR 509470,,,,02:35.7
pid_1287,VILLAS LAGUNA,,Singapore 466472,466472,366 UPPER EAST COAST ROAD 466472,,,,02:35.7
pid_1288,GRANDE VISTA,,Singapore 809683,809683,2 CACTUS DRIVE 809683,,,,02:35.7
pid_1289,CLYDESWOOD APARTMENTS,,Singapore 359425,359425,2 DAISY ROAD 359425,,,,02:35.7
pid_1290,ARTHUR MANSIONS,,Singapore 439829,439829,125 ARTHUR ROAD 439829,,,,02:35.7
pid_1291,LEONIE GARDENS,,Singapore 239224,239224,23 LEONIE HILL 239224,,,,02:35.7
pid_1292,KOWLOON BUILDING,,Singapore 387514,387514,270/A/B SIMS AVENUE 387514,,,,02:35.7
pid_1293,SEACARE BUILDING,,Singapore 169875,169875,52 CHIN SWEE ROAD 169875,,,,02:35.7
pid_1294,108 Robinson,,Singapore 68900,68900,108 ROBINSON ROAD 68900,,,,02:35.7
pid_1295,SEAVIEW POINT,,Singapore 439865,439865,15 AMBER ROAD 439865,,,,02:35.7
pid_1296,LE MARQUE,,Singapore 258709,258709,6 KENG CHIN ROAD 258709,,,,02:35.7
pid_1297,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1905,,Singapore 329317,329317,1A JALAN KEMAMAN 329317,,,,02:35.8
pid_1298,THE BAYCOURT,,Singapore 466507,466507,461A UPPER EAST COAST ROAD 466507,,,,02:35.8
pid_1299,Building Demolished,,Singapore GEYLANG,GEYLANG,NIL LORONG 8 GEYLANG,,,,02:35.8
pid_1300,SWEEBI HOUSE,,Singapore 598606,598606,110 JALAN JURONG KECHIL 598606,,,,02:35.8
pid_1301,CHERRYHILL CONDOMINIUM,,Singapore 536467,536467,21 LORONG LEW LIAN 536467,,,,02:35.8
pid_1302,DAISY APARTMENTS,,Singapore 359450,359450,39/A/B/C DAISY ROAD 359450,,,,02:35.8
pid_1303,28 SHELFORD,,Singapore 288422,288422,28 SHELFORD ROAD 288422,,,,02:35.8
pid_1304,11 BALMORAL,,Singapore 259796,259796,11 BALMORAL ROAD 259796,,,,02:35.8
pid_1305,YISHUN 10 MULTIPLEX,,Singapore 768794,768794,51 YISHUN CENTRAL 1 768794,,,,02:35.8
pid_1306,6 RAFFLES QUAY,,Singapore 48580,48580,6 RAFFLES QUAY 48580,,,,02:35.8
pid_1307,WINSOME APARTMENTS,,Singapore 388800,388800,18A/B/C LORONG 7 GEYLANG 388800,,,,02:35.8
pid_1308,HARBOUR VIEW TOWERS,,Singapore 109258,109258,21 TELOK BLANGAH DRIVE 109258,,,,02:35.8
pid_1309,CHENN LEONN BUILDING,,Singapore 199900,199900,7/A/B ALIWAL STREET 199900,,,,02:35.8
pid_1310,HOLLAND PEAK,,Singapore 278740,278740,25 HOLLAND HILL 278740,,,,02:35.8
pid_1311,GOLDLEAF MANSIONS,,Singapore 425403,425403,100 LORONG M TELOK KURAU 425403,,,,02:35.8
pid_1312,CHAPEL CLOSE,,Singapore 429571,429571,26/A CHAPEL CLOSE 429571,,,,02:35.8
pid_1313,HOLLAND COURT,,Singapore 278576,278576,144 HOLLAND ROAD 278576,,,,02:35.8
pid_1314,GOODVIEW APARTMENT,,Singapore 399077,399077,6 LORONG 8 GEYLANG 399077,,,,02:35.8
pid_1315,DORMER PARK,,Singapore 249045,249045,51 JERVOIS ROAD 249045,,,,02:35.8
pid_1316,SAPPHIRE COURT,,Singapore 425672,425672,68/A/B LORONG K TELOK KURAU 425672,,,,02:35.8
pid_1317,KEMBANGAN PLAZA,,Singapore 418944,418944,18 JALAN MASJID 418944,,,,02:35.9
pid_1318,KOHVILLE,,Singapore 549139,549139,54A HIGHLAND ROAD 549139,,,,02:35.9
pid_1319,ORCHID PARK CONDOMINIUM,,Singapore 768446,768446,83 YISHUN STREET 81 768446,,,,02:35.9
pid_1320,GILSTEAD APARTMENTS,,Singapore 309114,309114,76/A/B GILSTEAD ROAD 309114,,,,02:35.9
pid_1321,THE SOVEREIGN,,Singapore 437920,437920,99 MEYER ROAD 437920,,,,02:35.9
pid_1322,D'GROVE VILLAS,,Singapore 258343,258343,8A ORANGE GROVE ROAD 258343,,,,02:35.9
pid_1323,NORTHPOINT SHOPPING CENTRE,,Singapore 769098,769098,930 YISHUN AVENUE 2 769098,,,,02:35.9
pid_1324,GOLD COAST CONDOMINIUM,,Singapore 118699,118699,360 PASIR PANJANG ROAD 118699,,,,02:35.9
pid_1325,SUMMER APARTMENTS,,Singapore 238374,238374,348 RIVER VALLEY ROAD 238374,,,,02:35.9
pid_1326,THE MEYER PLACE,,Singapore 437989,437989,2 MEYER PLACE 437989,,,,02:35.9
pid_1327,KENT VIEW PARK,,Singapore 118892,118892,87 PASIR PANJANG HILL 118892,,,,02:35.9
pid_1328,EURO-ASIA COURT,,Singapore 238431,238431,3 RIVER VALLEY CLOSE 238431,,,,02:35.9
pid_1329,DAVISVILLE,,Singapore 418640,418640,19 JALAN SAYANG 418640,,,,02:35.9
pid_1330,CORONATION ARCADE,,Singapore 269406,269406,5 CORONATION ROAD 269406,,,,02:35.9
pid_1331,FOUR SEASONS PARK,,Singapore 249692,249692,8 CUSCADEN WALK 249692,,,,02:35.9
pid_1332,CHUVILLE CONDOMINIUM,,Singapore 118607,118607,247 PASIR PANJANG ROAD 118607,,,,02:35.9
pid_1333,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1957,,Singapore 429353,429353,4 CRANE ROAD 429353,,,,02:35.9
pid_1334,CHATELET,,Singapore 258542,258542,16B MARGOLIOUTH ROAD 258542,,,,02:35.9
pid_1335,LANDRIDGE CONDOMINIUM,,Singapore 118572,118572,204 PASIR PANJANG ROAD 118572,,,,02:35.9
pid_1336,KINGSTON TERRACE,,Singapore 418929,418929,8B JALAN MASJID 418929,,,,02:35.9
pid_1337,PASIR VIEW PARK,,Singapore 118571,118571,200 PASIR PANJANG ROAD 118571,,,,02:35.9
pid_1338,THE TANAMERA,,Singapore 466663,466663,1 TANAH MERAH KECHIL ROAD 466663,,,,02:36.0
pid_1339,CANDEVILLE,,Singapore 425316,425316,37 LORONG M TELOK KURAU 425316,,,,02:36.0
pid_1340,WATERCREST,,Singapore 509032,509032,135/A/B LOYANG BESAR CLOSE 509032,,,,02:36.0
pid_1341,HENDERSON BUILDING,,Singapore 159557,159557,221 HENDERSON ROAD 159557,,,,02:36.0
pid_1342,BALMORAL PLAZA,,Singapore 259708,259708,271 BUKIT TIMAH ROAD 259708,,,,02:36.0
pid_1343,CASA SOPHIA,,Singapore 228170,228170,105 SOPHIA ROAD 228170,,,,02:36.0
pid_1344,ST. MARTIN'S LODGE,,Singapore 257998,257998,17 ST. MARTINS DRIVE 257998,,,,02:36.0
pid_1345,PHOON HUAT INDUSTRIAL BUILDING,,Singapore 368083,368083,37 MACTAGGART ROAD 368083,,,,02:36.0
pid_1346,RIVER VALLEY COURT,,Singapore 238270,238270,338E RIVER VALLEY ROAD 238270,,,,02:36.0
pid_1347,MALACCA CENTRE,,Singapore 48979,48979,20 MALACCA STREET 48979,,,,02:36.0
pid_1348,72 GRANGE ROAD,,Singapore 249576,249576,72 GRANGE ROAD 249576,,,,02:36.0
pid_1349,ST. THOMAS VIEW,,Singapore 238109,238109,26 ST. THOMAS WALK 238109,,,,02:36.0
pid_1350,TORIEVIEW MANSIONS,,Singapore 388064,388064,8 LORONG 29 GEYLANG 388064,,,,02:36.0
pid_1351,THE STRADIA,,Singapore 545571,545571,78 YIO CHU KANG ROAD 545571,,,,02:36.0
pid_1352,HOUGANG PLAZA,,Singapore 534785,534785,1189 UPPER SERANGOON ROAD 534785,,,,02:36.0
pid_1353,BALMORAL GATE,,Singapore 259811,259811,33 BALMORAL ROAD 259811,,,,02:36.0
pid_1354,3 ST. MARTIN'S DRIVE,,Singapore 257990,257990,3 ST. MARTINS DRIVE 257990,,,,02:36.0
pid_1355,TORIE MANSIONS,,Singapore 428619,428619,79-79C EVERITT ROAD 428619,,,,02:36.0
pid_1356,SARHAD VILLE,,Singapore 119162,119162,52 LORONG SARHAD 119162,,,,02:36.0
pid_1357,TROPICANA CONDOMINIUM,,Singapore 488067,488067,2 JALAN TIGA RATUS 488067,,,,02:36.0
pid_1358,ROSALIA PARK,,Singapore 536407,536407,38 LORONG ONG LYE 536407,,,,02:36.0
pid_1359,TORIEVILLE,,Singapore 399202,399202,47 LORONG 6 GEYLANG 399202,,,,02:36.1
pid_1360,GUILIN MANSIONS,,Singapore 387906,387906,8 LORONG 37 GEYLANG 387906,,,,02:36.1
pid_1361,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1991,,Singapore 399694,399694,21/A/B GUILLEMARD ROAD 399694,,,,02:36.1
pid_1362,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1992,,Singapore 399696,399696,25/A/B GUILLEMARD ROAD 399696,,,,02:36.1
pid_1363,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1993,,Singapore 399697,399697,27/A/B GUILLEMARD ROAD 399697,,,,02:36.1
pid_1364,CENTRAL GREEN CONDOMINIUM,,Singapore 169479,169479,1 JALAN MEMBINA 169479,,,,02:36.1
pid_1365,PINEHURST CONDOMINIUM,,Singapore 425569,425569,132 LORONG L TELOK KURAU 425569,,,,02:36.1
pid_1366,VILLA INDAH,,Singapore 425537,425537,101 LORONG L TELOK KURAU 425537,,,,02:36.1
pid_1367,KATONG APARTMENTS,,Singapore 424971,424971,36/A/B/C MANGIS ROAD 424971,,,,02:36.1
pid_1368,RIVA LODGE,,Singapore 239230,239230,36 LEONIE HILL 239230,,,,02:36.1
pid_1369,MADEIRA COURT,,Singapore 425408,425408,18 LORONG M TELOK KURAU 425408,,,,02:36.1
pid_1370,THE ABELIA,,Singapore 259948,259948,2A ARDMORE PARK 259948,,,,02:36.1
pid_1371,THE HIGHGATE,,Singapore 596723,596723,60 TOH TUCK ROAD 596723,,,,02:36.1
pid_1372,HIGHLAND CENTRE,,Singapore 545535,545535,22 YIO CHU KANG ROAD 545535,,,,02:36.1
pid_1373,CLEMENTI ARCADE,,Singapore 597071,597071,41 SUNSET WAY 597071,,,,02:36.1
pid_1374,MANHATTAN MANSIONS,,Singapore 249580,249580,76 GRANGE ROAD 249580,,,,02:36.1
pid_1375,ELIAS GREEN CONDOMINIUM,,Singapore 519959,519959,1 ELIAS GREEN 519959,,,,02:36.1
pid_1376,YI KAI COURT,,Singapore 534969,534969,371 UPPER PAYA LEBAR ROAD 534969,,,,02:36.1
pid_1377,BISHAN PARK CONDOMINIUM,,Singapore 575567,575567,14 SIN MING WALK 575567,,,,02:36.1
pid_1378,ENG APARTMENTS,,Singapore 388230,388230,25 LORONG 25A GEYLANG 388230,,,,02:36.1
pid_1379,BANYAN CONDOMINIUM,,Singapore 119743,119743,1 CHWEE CHIAN ROAD 119743,,,,02:36.2
pid_1380,Nanyang Leow Sih Association,,Singapore 388073,388073,24 LORONG 29 GEYLANG 388073,,,,02:36.2
pid_1381,AVILA GARDENS,,Singapore 509737,509737,9 FLORA ROAD 509737,,,,02:36.2
pid_1382,SUNBIRD VIEW,,Singapore 487235,487235,189C SUNBIRD ROAD 487235,,,,02:36.2
pid_1383,RICH MANSION,,Singapore 259709,259709,311 BUKIT TIMAH ROAD 259709,,,,02:36.2
pid_1384,NOUVELLE PARK,,Singapore 546684,546684,131 POH HUAT ROAD WEST 546684,,,,02:36.2
pid_1385,NAM PENG CENTRE,,Singapore 534635,534635,767 UPPER SERANGOON ROAD 534635,,,,02:36.2
pid_1386,VILLA MARGAUX,,Singapore 258724,258724,20/A/B/C KENG CHIN ROAD 258724,,,,02:36.2
pid_1387,GUILLEMARD VIEW,,Singapore 399850,399850,329A GUILLEMARD ROAD 399850,,,,02:36.2
pid_1388,KING'S APARTMENTS,,Singapore 425610,425610,12/A/B/C LORONG K TELOK KURAU 425610,,,,02:36.2
pid_1389,RANGOON APARTMENTS,,Singapore 218447,218447,190 RANGOON ROAD 218447,,,,02:36.2
pid_1390,GUILIN BUILDING,,Singapore 388106,388106,8 LORONG 27A GEYLANG 388106,,,,02:36.2
pid_1391,GILLMAN HEIGHTS,,Singapore 102001,102001,1D GILLMAN HEIGHTS 102001,,,,02:36.2
pid_1392,PINE GROVE CONDOMINIUM,,Singapore 591301,591301,1N PINE GROVE 591301,,,,02:36.2
pid_1393,6 UPPER EAST COAST ROAD,,Singapore 455200,455200,6 UPPER EAST COAST ROAD 455200,,,,02:36.2
pid_1394,KEMBANGAN COURT,,Singapore 418924,418924,5 JALAN MASJID 418924,,,,02:36.2
pid_1395,SERENITY PARK CONDOMINIUM,,Singapore 806108,806108,157D TAMARIND ROAD 806108,,,,02:36.2
pid_1396,LT 1828 MK277A-M JALAN HAJI SALAM,,Singapore 468751,468751,7M JALAN HAJI SALAM 468751,,,,02:36.2
pid_1397,HERITAGE APARTMENTS,,Singapore 259960,259960,4 ARDMORE PARK 259960,,,,02:36.2
pid_1398,ACE BUILDING,,Singapore 409017,409017,146B PAYA LEBAR ROAD 409017,,,,02:36.2
pid_1399,MONVILLE MANSION,,Singapore 329857,329857,530 BALESTIER ROAD 329857,,,,02:36.3
pid_1400,HAIG LODGE,,Singapore 438768,438768,139 HAIG ROAD 438768,,,,02:36.3
pid_1401,FERNWOOD TOWERS,,Singapore 458553,458553,22 FERNWOOD TERRACE 458553,,,,02:36.3
pid_1402,SOMMERVILLE GRANDEUR,,Singapore 259275,259275,1 FARRER DRIVE 259275,,,,02:36.3
pid_1403,EBONY MANSIONS,,Singapore 425312,425312,30 LORONG M TELOK KURAU 425312,,,,02:36.3
pid_1404,EAST 25 APARTMENTS,,Singapore 388224,388224,10 LORONG 25A GEYLANG 388224,,,,02:36.3
pid_1405,LE WILKIE,,Singapore 228070,228070,68 WILKIE ROAD 228070,,,,02:36.3
pid_1406,THE MERA SAGA,,Singapore 278100,278100,21 JALAN MERAH SAGA 278100,,,,02:36.3
pid_1407,ELITE INDUSTRIAL BUILDING,,Singapore 349313,349313,32 KALLANG PUDDING ROAD 349313,,,,02:36.3
pid_1408,ELITE INDUSTRIAL BUILDING II,,Singapore 347794,347794,47 TANNERY LANE 347794,,,,02:36.3
pid_1409,EUNOS PARK,,Singapore 417771,417771,5 KAMPONG EUNOS 417771,,,,02:36.3
pid_1410,PARC OASIS,,Singapore 609776,609776,53 JURONG EAST AVENUE 1 609776,,,,02:36.3
pid_1411,AMTECH BUILDING,,Singapore 575624,575624,159 SIN MING ROAD 575624,,,,02:36.3
pid_1412,SIMON LANE,,Singapore 546032,546032,12 SIMON LANE 546032,,,,02:36.3
pid_1413,MANSION 28,,Singapore 388038,388038,28 LORONG 31 GEYLANG 388038,,,,02:36.3
pid_1414,PARK EAST CONDOMINIUM,,Singapore 457264,457264,69 JALAN TUA KONG 457264,,,,02:36.3
pid_1415,SWANN COURT,,Singapore 399130,399130,68 LORONG 8 GEYLANG 399130,,,,02:36.3
pid_1416,PENANG SERVICE APARTMENTS,,Singapore 398213,398213,16 LORONG 34 GEYLANG 398213,,,,02:36.3
pid_1417,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 2061,,Singapore 218595,218595,146/A/B/C RACE COURSE ROAD 218595,,,,02:36.3
pid_1418,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 2062,,Singapore 329755,329755,325/A/B/C BALESTIER ROAD 329755,,,,02:36.4
pid_1419,PASIR PANJANG LODGE,,Singapore 118722,118722,390 PASIR PANJANG ROAD 118722,,,,02:36.4
